num_demands,seed,state,demand_id,bandwidth,ip_source,ip_target,optical_source,optical_target,ip_path,optical_mapped_path,ip_link_lightpaths
8,8042,lns,d0,48,2,3,4,9,2 -> 3,4 -> 9,"IP 2->3 maps OPT 4->9: LP#0: 4 -> 2 -> 6 -> 9 [slot=0-0, slots=1]; LP#1: 4 -> 8 -> 1 -> 5 -> 9 [slot=0-0, slots=1]; LP#2: 4 -> 8 -> 1 -> 6 -> 9 [slot=1-1, slots=1]; LP#3: 4 -> 2 -> 7 -> 8 -> 1 -> 6 -> 9 [slot=2-2, slots=1]"
8,8042,lns,d1,94,3,5,9,5,3 -> 1 -> 5,9 -> 0 -> 5,"IP 3->1 maps OPT 9->0: LP#4: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 -> 0 [slot=0-0, slots=1]; LP#5: 9 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=1-1, slots=1]; LP#6: 9 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=2-2, slots=1]; LP#22: 9 -> 6 -> 2 -> 4 -> 0 [slot=4-4, slots=1] | IP 1->5 maps OPT 0->5: LP#7: 0 -> 4 -> 2 -> 7 -> 3 -> 6 -> 1 -> 5 [slot=1-1, slots=1]; LP#8: 0 -> 4 -> 8 -> 1 -> 5 [slot=3-3, slots=1]; LP#21: 0 -> 4 -> 8 -> 1 -> 5 [slot=8-8, slots=1]"
8,8042,lns,d2,88,2,3,4,9,2 -> 3,4 -> 9,"IP 2->3 maps OPT 4->9: LP#0: 4 -> 2 -> 6 -> 9 [slot=0-0, slots=1]; LP#1: 4 -> 8 -> 1 -> 5 -> 9 [slot=0-0, slots=1]; LP#2: 4 -> 8 -> 1 -> 6 -> 9 [slot=1-1, slots=1]; LP#3: 4 -> 2 -> 7 -> 8 -> 1 -> 6 -> 9 [slot=2-2, slots=1]"
8,8042,lns,d3,47,1,5,0,5,1 -> 5,0 -> 5,"IP 1->5 maps OPT 0->5: LP#7: 0 -> 4 -> 2 -> 7 -> 3 -> 6 -> 1 -> 5 [slot=1-1, slots=1]; LP#8: 0 -> 4 -> 8 -> 1 -> 5 [slot=3-3, slots=1]; LP#21: 0 -> 4 -> 8 -> 1 -> 5 [slot=8-8, slots=1]"
8,8042,lns,d4,77,2,1,4,0,2 -> 3 -> 1,4 -> 9 -> 0,"IP 2->3 maps OPT 4->9: LP#0: 4 -> 2 -> 6 -> 9 [slot=0-0, slots=1]; LP#1: 4 -> 8 -> 1 -> 5 -> 9 [slot=0-0, slots=1]; LP#2: 4 -> 8 -> 1 -> 6 -> 9 [slot=1-1, slots=1]; LP#3: 4 -> 2 -> 7 -> 8 -> 1 -> 6 -> 9 [slot=2-2, slots=1] | IP 3->1 maps OPT 9->0: LP#4: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 -> 0 [slot=0-0, slots=1]; LP#5: 9 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=1-1, slots=1]; LP#6: 9 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=2-2, slots=1]; LP#22: 9 -> 6 -> 2 -> 4 -> 0 [slot=4-4, slots=1]"
8,8042,lns,d5,86,5,3,5,9,5 -> 4 -> 3,5 -> 6 -> 9,"IP 5->4 maps OPT 5->6: LP#15: 5 -> 7 -> 2 -> 6 [slot=3-3, slots=1]; LP#16: 5 -> 7 -> 2 -> 6 [slot=4-4, slots=1] | IP 4->3 maps OPT 6->9: LP#17: 6 -> 1 -> 8 -> 4 -> 2 -> 7 -> 5 -> 9 [slot=5-5, slots=1]; LP#18: 6 -> 2 -> 4 -> 8 -> 1 -> 5 -> 9 [slot=6-6, slots=1]"
8,8042,lns,d6,94,2,5,4,5,2 -> 3 -> 1 -> 5,4 -> 9 -> 0 -> 5,"IP 2->3 maps OPT 4->9: LP#0: 4 -> 2 -> 6 -> 9 [slot=0-0, slots=1]; LP#1: 4 -> 8 -> 1 -> 5 -> 9 [slot=0-0, slots=1]; LP#2: 4 -> 8 -> 1 -> 6 -> 9 [slot=1-1, slots=1]; LP#3: 4 -> 2 -> 7 -> 8 -> 1 -> 6 -> 9 [slot=2-2, slots=1] | IP 3->1 maps OPT 9->0: LP#4: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 -> 0 [slot=0-0, slots=1]; LP#5: 9 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=1-1, slots=1]; LP#6: 9 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=2-2, slots=1]; LP#22: 9 -> 6 -> 2 -> 4 -> 0 [slot=4-4, slots=1] | IP 1->5 maps OPT 0->5: LP#7: 0 -> 4 -> 2 -> 7 -> 3 -> 6 -> 1 -> 5 [slot=1-1, slots=1]; LP#8: 0 -> 4 -> 8 -> 1 -> 5 [slot=3-3, slots=1]; LP#21: 0 -> 4 -> 8 -> 1 -> 5 [slot=8-8, slots=1]"
8,8042,lns,d7,35,4,3,6,9,4 -> 3,6 -> 9,"IP 4->3 maps OPT 6->9: LP#17: 6 -> 1 -> 8 -> 4 -> 2 -> 7 -> 5 -> 9 [slot=5-5, slots=1]; LP#18: 6 -> 2 -> 4 -> 8 -> 1 -> 5 -> 9 [slot=6-6, slots=1]"
10,10042,initial,d0,51,2,3,4,9,2 -> 3,4 -> 9,"IP 2->3 maps OPT 4->9: LP#0: 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=0-0, slots=1]; LP#1: 4 -> 2 -> 7 -> 5 -> 9 [slot=1-1, slots=1]; LP#2: 4 -> 8 -> 7 -> 5 -> 9 [slot=0-0, slots=1]; LP#3: 4 -> 8 -> 1 -> 5 -> 9 [slot=2-2, slots=1]"
10,10042,initial,d1,100,2,3,4,9,2 -> 3,4 -> 9,"IP 2->3 maps OPT 4->9: LP#0: 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=0-0, slots=1]; LP#1: 4 -> 2 -> 7 -> 5 -> 9 [slot=1-1, slots=1]; LP#2: 4 -> 8 -> 7 -> 5 -> 9 [slot=0-0, slots=1]; LP#3: 4 -> 8 -> 1 -> 5 -> 9 [slot=2-2, slots=1]"
10,10042,initial,d2,84,2,1,4,0,2 -> 3 -> 4 -> 0 -> 5 -> 1,4 -> 9 -> 6 -> 1 -> 5 -> 0,"IP 2->3 maps OPT 4->9: LP#0: 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=0-0, slots=1]; LP#1: 4 -> 2 -> 7 -> 5 -> 9 [slot=1-1, slots=1]; LP#2: 4 -> 8 -> 7 -> 5 -> 9 [slot=0-0, slots=1]; LP#3: 4 -> 8 -> 1 -> 5 -> 9 [slot=2-2, slots=1] | IP 3->4 maps OPT 9->6: LP#4: 9 -> 5 -> 7 -> 3 -> 6 [slot=1-1, slots=1]; LP#5: 9 -> 5 -> 1 -> 8 -> 7 -> 3 -> 6 [slot=2-2, slots=1] | IP 4->0 maps OPT 6->1: LP#6: 6 -> 1 [slot=0-0, slots=1]; LP#7: 6 -> 1 [slot=1-1, slots=1]; LP#8: 6 -> 9 -> 5 -> 1 [slot=3-3, slots=1]; LP#9: 6 -> 2 -> 4 -> 8 -> 7 -> 5 -> 1 [slot=4-4, slots=1] | IP 0->5 maps OPT 1->5: LP#10: 1 -> 8 -> 7 -> 2 -> 6 -> 9 -> 5 [slot=5-5, slots=1]; LP#11: 1 -> 6 -> 3 -> 7 -> 5 [slot=2-2, slots=1]; LP#12: 1 -> 8 -> 7 -> 5 [slot=3-3, slots=1]; LP#13: 1 -> 8 -> 7 -> 2 -> 6 -> 9 -> 5 [slot=6-6, slots=1] | IP 5->1 maps OPT 5->0: LP#14: 5 -> 1 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=0-0, slots=1]; LP#15: 5 -> 7 -> 8 -> 4 -> 0 [slot=2-2, slots=1]; LP#16: 5 -> 1 -> 6 -> 3 -> 7 -> 8 -> 4 -> 0 [slot=1-1, slots=1]"
10,10042,initial,d3,42,4,0,6,1,4 -> 0,6 -> 1,"IP 4->0 maps OPT 6->1: LP#6: 6 -> 1 [slot=0-0, slots=1]; LP#7: 6 -> 1 [slot=1-1, slots=1]; LP#8: 6 -> 9 -> 5 -> 1 [slot=3-3, slots=1]; LP#9: 6 -> 2 -> 4 -> 8 -> 7 -> 5 -> 1 [slot=4-4, slots=1]"
10,10042,initial,d4,100,4,1,6,0,4 -> 0 -> 5 -> 1,6 -> 1 -> 5 -> 0,"IP 4->0 maps OPT 6->1: LP#6: 6 -> 1 [slot=0-0, slots=1]; LP#7: 6 -> 1 [slot=1-1, slots=1]; LP#8: 6 -> 9 -> 5 -> 1 [slot=3-3, slots=1]; LP#9: 6 -> 2 -> 4 -> 8 -> 7 -> 5 -> 1 [slot=4-4, slots=1] | IP 0->5 maps OPT 1->5: LP#10: 1 -> 8 -> 7 -> 2 -> 6 -> 9 -> 5 [slot=5-5, slots=1]; LP#11: 1 -> 6 -> 3 -> 7 -> 5 [slot=2-2, slots=1]; LP#12: 1 -> 8 -> 7 -> 5 [slot=3-3, slots=1]; LP#13: 1 -> 8 -> 7 -> 2 -> 6 -> 9 -> 5 [slot=6-6, slots=1] | IP 5->1 maps OPT 5->0: LP#14: 5 -> 1 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=0-0, slots=1]; LP#15: 5 -> 7 -> 8 -> 4 -> 0 [slot=2-2, slots=1]; LP#16: 5 -> 1 -> 6 -> 3 -> 7 -> 8 -> 4 -> 0 [slot=1-1, slots=1]"
10,10042,initial,d5,77,0,3,1,9,0 -> 5 -> 4 -> 3,1 -> 5 -> 6 -> 9,"IP 0->5 maps OPT 1->5: LP#10: 1 -> 8 -> 7 -> 2 -> 6 -> 9 -> 5 [slot=5-5, slots=1]; LP#11: 1 -> 6 -> 3 -> 7 -> 5 [slot=2-2, slots=1]; LP#12: 1 -> 8 -> 7 -> 5 [slot=3-3, slots=1]; LP#13: 1 -> 8 -> 7 -> 2 -> 6 -> 9 -> 5 [slot=6-6, slots=1] | IP 5->4 maps OPT 5->6: LP#17: 5 -> 1 -> 6 [slot=5-5, slots=1]; LP#18: 5 -> 7 -> 2 -> 4 -> 8 -> 1 -> 6 [slot=3-3, slots=1]; LP#19: 5 -> 7 -> 3 -> 6 [slot=4-4, slots=1] | IP 4->3 maps OPT 6->9: LP#20: 6 -> 1 -> 8 -> 4 -> 2 -> 7 -> 5 -> 9 [slot=7-7, slots=1]"
10,10042,initial,d6,80,1,4,0,6,1 -> 5 -> 4,0 -> 5 -> 6,"IP 1->5 maps OPT 0->5: LP#21: 0 -> 4 -> 2 -> 7 -> 5 [slot=5-5, slots=1] | IP 5->4 maps OPT 5->6: LP#17: 5 -> 1 -> 6 [slot=5-5, slots=1]; LP#18: 5 -> 7 -> 2 -> 4 -> 8 -> 1 -> 6 [slot=3-3, slots=1]; LP#19: 5 -> 7 -> 3 -> 6 [slot=4-4, slots=1]"
10,10042,initial,d7,83,5,0,5,1,5 -> 4 -> 0,5 -> 6 -> 1,"IP 5->4 maps OPT 5->6: LP#17: 5 -> 1 -> 6 [slot=5-5, slots=1]; LP#18: 5 -> 7 -> 2 -> 4 -> 8 -> 1 -> 6 [slot=3-3, slots=1]; LP#19: 5 -> 7 -> 3 -> 6 [slot=4-4, slots=1] | IP 4->0 maps OPT 6->1: LP#6: 6 -> 1 [slot=0-0, slots=1]; LP#7: 6 -> 1 [slot=1-1, slots=1]; LP#8: 6 -> 9 -> 5 -> 1 [slot=3-3, slots=1]; LP#9: 6 -> 2 -> 4 -> 8 -> 7 -> 5 -> 1 [slot=4-4, slots=1]"
10,10042,initial,d8,55,2,1,4,0,2 -> 3 -> 0 -> 4 -> 5 -> 1,4 -> 9 -> 1 -> 6 -> 5 -> 0,"IP 2->3 maps OPT 4->9: LP#0: 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=0-0, slots=1]; LP#1: 4 -> 2 -> 7 -> 5 -> 9 [slot=1-1, slots=1]; LP#2: 4 -> 8 -> 7 -> 5 -> 9 [slot=0-0, slots=1]; LP#3: 4 -> 8 -> 1 -> 5 -> 9 [slot=2-2, slots=1] | IP 3->0 maps OPT 9->1: LP#22: 9 -> 6 -> 3 -> 7 -> 8 -> 1 [slot=4-4, slots=1] | IP 0->4 maps OPT 1->6: LP#23: 1 -> 5 -> 9 -> 6 [slot=3-3, slots=1] | IP 4->5 maps OPT 6->5: LP#24: 6 -> 2 -> 4 -> 8 -> 1 -> 5 [slot=1-1, slots=1] | IP 5->1 maps OPT 5->0: LP#14: 5 -> 1 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=0-0, slots=1]; LP#15: 5 -> 7 -> 8 -> 4 -> 0 [slot=2-2, slots=1]; LP#16: 5 -> 1 -> 6 -> 3 -> 7 -> 8 -> 4 -> 0 [slot=1-1, slots=1]"
10,10042,initial,d9,58,5,1,5,0,5 -> 0 -> 3 -> 1,5 -> 1 -> 9 -> 0,"IP 5->0 maps OPT 5->1: LP#25: 5 -> 7 -> 2 -> 4 -> 8 -> 1 [slot=7-7, slots=1] | IP 0->3 maps OPT 1->9: LP#26: 1 -> 8 -> 4 -> 2 -> 6 -> 9 [slot=4-4, slots=1] | IP 3->1 maps OPT 9->0: LP#27: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 -> 0 [slot=8-8, slots=1]"
10,10042,best,d0,51,2,3,4,9,2 -> 3,4 -> 9,"IP 2->3 maps OPT 4->9: LP#1301: 4 -> 8 -> 7 -> 5 -> 9 [slot=0-0, slots=1]; LP#1307: 4 -> 8 -> 1 -> 5 -> 9 [slot=2-2, slots=1]; LP#1314: 4 -> 8 -> 7 -> 5 -> 9 [slot=4-4, slots=1]; LP#1322: 4 -> 2 -> 7 -> 5 -> 9 [slot=1-1, slots=1]"
10,10042,best,d1,100,2,3,4,9,2 -> 3,4 -> 9,"IP 2->3 maps OPT 4->9: LP#1301: 4 -> 8 -> 7 -> 5 -> 9 [slot=0-0, slots=1]; LP#1307: 4 -> 8 -> 1 -> 5 -> 9 [slot=2-2, slots=1]; LP#1314: 4 -> 8 -> 7 -> 5 -> 9 [slot=4-4, slots=1]; LP#1322: 4 -> 2 -> 7 -> 5 -> 9 [slot=1-1, slots=1]"
10,10042,best,d2,84,2,1,4,0,2 -> 3 -> 1,4 -> 9 -> 0,"IP 2->3 maps OPT 4->9: LP#1301: 4 -> 8 -> 7 -> 5 -> 9 [slot=0-0, slots=1]; LP#1307: 4 -> 8 -> 1 -> 5 -> 9 [slot=2-2, slots=1]; LP#1314: 4 -> 8 -> 7 -> 5 -> 9 [slot=4-4, slots=1]; LP#1322: 4 -> 2 -> 7 -> 5 -> 9 [slot=1-1, slots=1] | IP 3->1 maps OPT 9->0: LP#1309: 9 -> 5 -> 1 -> 8 -> 4 -> 0 [slot=9-9, slots=1]; LP#1312: 9 -> 6 -> 2 -> 4 -> 0 [slot=3-3, slots=1]"
10,10042,best,d3,42,4,0,6,1,4 -> 0,6 -> 1,"IP 4->0 maps OPT 6->1: LP#1298: 6 -> 1 [slot=0-0, slots=1]; LP#1316: 6 -> 3 -> 7 -> 8 -> 1 [slot=1-1, slots=1]; LP#1323: 6 -> 3 -> 7 -> 8 -> 1 [slot=0-0, slots=1]"
10,10042,best,d4,100,4,1,6,0,4 -> 0 -> 5 -> 1,6 -> 1 -> 5 -> 0,"IP 4->0 maps OPT 6->1: LP#1298: 6 -> 1 [slot=0-0, slots=1]; LP#1316: 6 -> 3 -> 7 -> 8 -> 1 [slot=1-1, slots=1]; LP#1323: 6 -> 3 -> 7 -> 8 -> 1 [slot=0-0, slots=1] | IP 0->5 maps OPT 1->5: LP#1281: 1 -> 8 -> 4 -> 2 -> 6 -> 9 -> 5 [slot=3-3, slots=1]; LP#1300: 1 -> 8 -> 4 -> 2 -> 6 -> 9 -> 5 [slot=6-6, slots=1] | IP 5->1 maps OPT 5->0: LP#1285: 5 -> 7 -> 2 -> 4 -> 0 [slot=5-5, slots=1]; LP#1293: 5 -> 1 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=6-6, slots=1]"
10,10042,best,d5,77,0,3,1,9,0 -> 3,1 -> 9,"IP 0->3 maps OPT 1->9: LP#1304: 1 -> 5 -> 9 [slot=3-3, slots=1]"
10,10042,best,d6,80,1,4,0,6,1 -> 5 -> 4,0 -> 5 -> 6,"IP 1->5 maps OPT 0->5: LP#1167: 0 -> 4 -> 2 -> 7 -> 5 [slot=5-5, slots=1] | IP 5->4 maps OPT 5->6: LP#1276: 5 -> 1 -> 6 [slot=5-5, slots=1]; LP#1308: 5 -> 7 -> 3 -> 6 [slot=0-0, slots=1]; LP#1318: 5 -> 1 -> 6 [slot=1-1, slots=1]"
10,10042,best,d7,83,5,0,5,1,5 -> 4 -> 0,5 -> 6 -> 1,"IP 5->4 maps OPT 5->6: LP#1276: 5 -> 1 -> 6 [slot=5-5, slots=1]; LP#1308: 5 -> 7 -> 3 -> 6 [slot=0-0, slots=1]; LP#1318: 5 -> 1 -> 6 [slot=1-1, slots=1] | IP 4->0 maps OPT 6->1: LP#1298: 6 -> 1 [slot=0-0, slots=1]; LP#1316: 6 -> 3 -> 7 -> 8 -> 1 [slot=1-1, slots=1]; LP#1323: 6 -> 3 -> 7 -> 8 -> 1 [slot=0-0, slots=1]"
10,10042,best,d8,55,2,1,4,0,2 -> 3 -> 1,4 -> 9 -> 0,"IP 2->3 maps OPT 4->9: LP#1301: 4 -> 8 -> 7 -> 5 -> 9 [slot=0-0, slots=1]; LP#1307: 4 -> 8 -> 1 -> 5 -> 9 [slot=2-2, slots=1]; LP#1314: 4 -> 8 -> 7 -> 5 -> 9 [slot=4-4, slots=1]; LP#1322: 4 -> 2 -> 7 -> 5 -> 9 [slot=1-1, slots=1] | IP 3->1 maps OPT 9->0: LP#1309: 9 -> 5 -> 1 -> 8 -> 4 -> 0 [slot=9-9, slots=1]; LP#1312: 9 -> 6 -> 2 -> 4 -> 0 [slot=3-3, slots=1]"
10,10042,best,d9,58,5,1,5,0,5 -> 1,5 -> 0,"IP 5->1 maps OPT 5->0: LP#1285: 5 -> 7 -> 2 -> 4 -> 0 [slot=5-5, slots=1]; LP#1293: 5 -> 1 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=6-6, slots=1]"
10,10042,lns,d0,51,2,3,4,9,2 -> 3,4 -> 9,"IP 2->3 maps OPT 4->9: LP#0: 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=0-0, slots=1]; LP#1: 4 -> 2 -> 7 -> 5 -> 9 [slot=1-1, slots=1]; LP#2: 4 -> 8 -> 7 -> 5 -> 9 [slot=0-0, slots=1]; LP#3: 4 -> 8 -> 1 -> 5 -> 9 [slot=2-2, slots=1]"
10,10042,lns,d1,100,2,3,4,9,2 -> 3,4 -> 9,"IP 2->3 maps OPT 4->9: LP#0: 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=0-0, slots=1]; LP#1: 4 -> 2 -> 7 -> 5 -> 9 [slot=1-1, slots=1]; LP#2: 4 -> 8 -> 7 -> 5 -> 9 [slot=0-0, slots=1]; LP#3: 4 -> 8 -> 1 -> 5 -> 9 [slot=2-2, slots=1]"
10,10042,lns,d2,84,2,1,4,0,2 -> 3 -> 1,4 -> 9 -> 0,"IP 2->3 maps OPT 4->9: LP#0: 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=0-0, slots=1]; LP#1: 4 -> 2 -> 7 -> 5 -> 9 [slot=1-1, slots=1]; LP#2: 4 -> 8 -> 7 -> 5 -> 9 [slot=0-0, slots=1]; LP#3: 4 -> 8 -> 1 -> 5 -> 9 [slot=2-2, slots=1] | IP 3->1 maps OPT 9->0: LP#29: 9 -> 6 -> 2 -> 4 -> 0 [slot=5-5, slots=1]; LP#34: 9 -> 6 -> 2 -> 4 -> 0 [slot=3-3, slots=1]"
10,10042,lns,d3,42,4,0,6,1,4 -> 5 -> 0,6 -> 5 -> 1,"IP 4->5 maps OPT 6->5: LP#38: 6 -> 1 -> 5 [slot=0-0, slots=1]; LP#42: 6 -> 1 -> 5 [slot=1-1, slots=1] | IP 5->0 maps OPT 5->1: LP#32: 5 -> 1 [slot=1-1, slots=1]; LP#37: 5 -> 1 [slot=3-3, slots=1]"
10,10042,lns,d4,100,4,1,6,0,4 -> 5 -> 1,6 -> 5 -> 0,"IP 4->5 maps OPT 6->5: LP#38: 6 -> 1 -> 5 [slot=0-0, slots=1]; LP#42: 6 -> 1 -> 5 [slot=1-1, slots=1] | IP 5->1 maps OPT 5->0: LP#15: 5 -> 7 -> 8 -> 4 -> 0 [slot=2-2, slots=1]; LP#41: 5 -> 1 -> 8 -> 4 -> 0 [slot=0-0, slots=1]"
10,10042,lns,d5,77,0,3,1,9,0 -> 3,1 -> 9,"IP 0->3 maps OPT 1->9: LP#26: 1 -> 8 -> 4 -> 2 -> 6 -> 9 [slot=4-4, slots=1]"
10,10042,lns,d6,80,1,4,0,6,1 -> 3 -> 4,0 -> 9 -> 6,"IP 1->3 maps OPT 0->9: LP#39: 0 -> 4 -> 2 -> 6 -> 9 [slot=2-2, slots=1] | IP 3->4 maps OPT 9->6: LP#40: 9 -> 6 [slot=0-0, slots=1]"
10,10042,lns,d7,83,5,0,5,1,5 -> 0,5 -> 1,"IP 5->0 maps OPT 5->1: LP#32: 5 -> 1 [slot=1-1, slots=1]; LP#37: 5 -> 1 [slot=3-3, slots=1]"
10,10042,lns,d8,55,2,1,4,0,2 -> 3 -> 1,4 -> 9 -> 0,"IP 2->3 maps OPT 4->9: LP#0: 4 -> 2 -> 7 -> 3 -> 6 -> 9 [slot=0-0, slots=1]; LP#1: 4 -> 2 -> 7 -> 5 -> 9 [slot=1-1, slots=1]; LP#2: 4 -> 8 -> 7 -> 5 -> 9 [slot=0-0, slots=1]; LP#3: 4 -> 8 -> 1 -> 5 -> 9 [slot=2-2, slots=1] | IP 3->1 maps OPT 9->0: LP#29: 9 -> 6 -> 2 -> 4 -> 0 [slot=5-5, slots=1]; LP#34: 9 -> 6 -> 2 -> 4 -> 0 [slot=3-3, slots=1]"
10,10042,lns,d9,58,5,1,5,0,5 -> 1,5 -> 0,"IP 5->1 maps OPT 5->0: LP#15: 5 -> 7 -> 8 -> 4 -> 0 [slot=2-2, slots=1]; LP#41: 5 -> 1 -> 8 -> 4 -> 0 [slot=0-0, slots=1]"
12,12042,initial,d0,54,1,2,0,4,1 -> 5 -> 4 -> 3 -> 2,0 -> 5 -> 6 -> 9 -> 4,"IP 1->5 maps OPT 0->5: LP#0: 0 -> 4 -> 2 -> 7 -> 5 [slot=0-0, slots=1]; LP#1: 0 -> 4 -> 8 -> 7 -> 2 -> 6 -> 1 -> 5 [slot=1-1, slots=1]; LP#2: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=2-2, slots=1]; LP#3: 0 -> 4 -> 2 -> 7 -> 5 [slot=3-3, slots=1]; LP#4: 0 -> 4 -> 8 -> 1 -> 6 -> 2 -> 7 -> 5 [slot=4-4, slots=1] | IP 5->4 maps OPT 5->6: LP#5: 5 -> 7 -> 8 -> 1 -> 6 [slot=0-0, slots=1]; LP#6: 5 -> 1 -> 8 -> 7 -> 2 -> 6 [slot=0-0, slots=1]; LP#7: 5 -> 7 -> 3 -> 6 [slot=1-1, slots=1]; LP#8: 5 -> 9 -> 6 [slot=0-0, slots=1] | IP 4->3 maps OPT 6->9: LP#9: 6 -> 2 -> 4 -> 8 -> 7 -> 5 -> 9 [slot=2-2, slots=1]; LP#10: 6 -> 1 -> 8 -> 4 -> 2 -> 7 -> 5 -> 9 [slot=5-5, slots=1]; LP#11: 6 -> 3 -> 7 -> 5 -> 9 [slot=1-1, slots=1]; LP#12: 6 -> 2 -> 7 -> 8 -> 1 -> 5 -> 9 [slot=6-6, slots=1] | IP 3->2 maps OPT 9->4: LP#13: 9 -> 5 -> 1 -> 6 -> 2 -> 4 [slot=1-1, slots=1]; LP#14: 9 -> 6 -> 2 -> 7 -> 8 -> 4 [slot=7-7, slots=1]; LP#15: 9 -> 5 -> 7 -> 8 -> 4 [slot=2-2, slots=1]; LP#16: 9 -> 6 -> 1 -> 8 -> 7 -> 2 -> 4 [slot=3-3, slots=1]; LP#17: 9 -> 5 -> 7 -> 2 -> 4 [slot=4-4, slots=1]"
12,12042,initial,d1,88,4,3,6,9,4 -> 5 -> 1 -> 3,6 -> 5 -> 0 -> 9,"IP 4->5 maps OPT 6->5: LP#18: 6 -> 1 -> 8 -> 7 -> 5 [slot=6-6, slots=1]; LP#19: 6 -> 2 -> 4 -> 8 -> 1 -> 5 [slot=5-5, slots=1] | IP 5->1 maps OPT 5->0: LP#20: 5 -> 1 -> 6 -> 2 -> 7 -> 8 -> 4 -> 0 [slot=8-8, slots=1]; LP#21: 5 -> 9 -> 6 -> 2 -> 4 -> 0 [slot=9-9, slots=1]; LP#22: 5 -> 7 -> 8 -> 4 -> 0 [slot=3-3, slots=1] | IP 1->3 maps OPT 0->9: LP#23: 0 -> 4 -> 2 -> 6 -> 9 [slot=6-6, slots=1]; LP#24: 0 -> 4 -> 2 -> 7 -> 5 -> 9 [slot=10-10, slots=1]; LP#25: 0 -> 4 -> 2 -> 6 -> 1 -> 5 -> 9 [slot=7-7, slots=1]; LP#26: 0 -> 4 -> 8 -> 1 -> 6 -> 9 [slot=9-9, slots=1]"
12,12042,initial,d2,78,3,0,9,1,3 -> 1 -> 5 -> 4 -> 0,9 -> 0 -> 5 -> 6 -> 1,"IP 3->1 maps OPT 9->0: LP#27: 9 -> 6 -> 3 -> 7 -> 2 -> 4 -> 0 [slot=6-6, slots=1]; LP#28: 9 -> 6 -> 1 -> 8 -> 4 -> 0 [slot=4-4, slots=1] | IP 1->5 maps OPT 0->5: LP#0: 0 -> 4 -> 2 -> 7 -> 5 [slot=0-0, slots=1]; LP#1: 0 -> 4 -> 8 -> 7 -> 2 -> 6 -> 1 -> 5 [slot=1-1, slots=1]; LP#2: 0 -> 4 -> 2 -> 6 -> 1 -> 5 [slot=2-2, slots=1]; LP#3: 0 -> 4 -> 2 -> 7 -> 5 [slot=3-3, slots=1]; LP#4: 0 -> 4 -> 8 -> 1 -> 6 -> 2 -> 7 -> 5 [slot=4-4, slots=1] | IP 5->4 maps OPT 5->6: LP#5: 5 -> 7 -> 8 -> 1 -> 6 [slot=0-0, slots=1]; LP#6: 5 -> 1 -> 8 -> 7 -> 2 -> 6 [slot=0-0, slots=1]; LP#7: 5 -> 7 -> 3 -> 6 [slot=1-1, slots=1]; LP#8: 5 -> 9 -> 6 [slot=0-0, slots=1] | IP 4->0 maps OPT 6->1: LP#29: 6 -> 3 -> 7 -> 2 -> 4 -> 8 -> 1 [slot=7-7, slots=1]; LP#30: 6 -> 2 -> 4 -> 8 -> 1 [slot=10-10, slots=1]; LP#31: 6 -> 9 -> 5 -> 1 [slot=3-3, slots=1]; LP#32: 6 -> 3 -> 7 -> 5 -> 1 [slot=9-9, slots=1]; LP#33: 6 -> 9 -> 5 -> 1 [slot=5-5, slots=1]"
